customer_id,age,region,tenure_months,subscription_type,last_login_days_ago,num_support_tickets,monthly_spend,engagement_score,churned
699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,65,East,4,Standard,96,1,63.07,17.485910723470404,0
e43081aa-6022-43ff-b330-4e33deb0de7d,30,North,15,Standard,29,1,48.07,100,0
95c89b2d-7892-4145-92d2-d7e6387d5add,62,North,25,Standard,51,1,71.77,100,1
6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,34,West,56,Premium,30,0,104.58,100,0
9c03d65c-ed8a-428c-b756-999b251adf0e,20,West,20,Basic,57,2,25.15,100,1
5f9cb7e0-6328-443e-ad95-63ed747a4829,49,West,15,Basic,79,1,28.88,58.152754090119195,0
31b42308-b846-4413-b52e-761322eb69b1,41,South,15,Premium,61,0,115.21,97.85112002,1
450ab36d-f9be-47f3-9bcc-90fca1cc22d8,50,West,28,Standard,73,1,41.2,100,1
083759f8-2090-435e-95fc-f99133c417d5,57,South,49,Premium,23,3,109.82,100,0
47d5ac92-0f45-45da-9194-1591b134b58f,38,North,39,Standard,67,2,66.7,100,0
772d416d-da05-42fc-9c71-a82122f1c32b,64,North,24,Standard,59,1,77.46,100,0
c2a59d7b-2bd3-4971-ab10-b78675656daf,19,North,15,Basic,59,2,10.8,87.51781568406693,1
4b8fb475-e2eb-42d2-b848-52b657f498e0,42,West,56,Premium,60,2,99.44,100,0
cb68a34e-ca1f-4ff2-a823-442c9a87e357,45,West,47,Basic,21,0,13.98,100,1
e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,18,East,46,Premium,38,4,87.43,100,0
8d8164b0-f85a-4287-93ff-c45f2b80e44a,51,South,57,Standard,78,0,50.32,100,1
6964eb16-1623-4e87-bacd-c514dae18b28,44,East,49,Basic,8,1,27.82,100,0
dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,44,West,59,Standard,79,1,58.32,100,0
7936931e-9771-480b-b768-c85bfee3dbaa,53,West,23,Basic,78,2,31.55,77.64853388339141,0
03b68657-4777-4e21-b677-a166d644e9ae,52,North,55,Standard,94,1,60.32,100,1
df629d0c-bc76-47a0-ad98-a416bae27198,41,West,56,Basic,50,1,19.93,100,0
6f2aec8a-53c9-4acb-bf71-e1ae3f24ba6a,59,North,60,Basic,7,3,27.34,100,0
ed6f4ee3-e44e-4cd1-b8ef-a3bc9457f388,45,North,18,Standard,43,1,66.29,100,0
e9ebd446-2622-40d6-b23d-9820977e5877,44,West,26,Standard,87,1,45.97,97.73717939,0
6af31899-014c-43a1-a5f3-d46692de0df8,18,North,27,Premium,58,0,80.62,100,1
fdc419b2-0a41-4919-8b52-46f3faed5777,39,East,4,Basic,12,3,31,100,0
81145252-c4c3-4368-bbc5-1a50787cb0d3,29,West,39,Basic,90,0,24.1,100,0
64f22a7c-87f7-47fa-acfa-855f089b5b49,62,West,13,Basic,58,2,30.7,81.90253892344656,1
b257e257-cc4a-402c-8f49-94e07ab16533,32,East,47,Basic,40,3,16.33,100,1
7ecb002e-73d3-428c-9916-79d3d24025ea,29,North,1,Basic,52,0,33.33,49.45110216440851,0
c0c9c3ed-8ef9-4060-9545-7c643d922952,22,East,4,Basic,71,2,34.56,40.04462805159823,0
68181f5b-bb56-488b-b172-ec53032e2730,56,North,34,Standard,28,0,63.87,100,0
5bc07988-21f9-49e9-b7cf-45f6f32ede3c,30,North,41,Standard,9,2,57.81,100,0
ffbb4bcc-a5cb-4f6f-bd33-31644bb8ebe2,21,West,50,Standard,58,1,54.68,100,1
ab45eaf0-7ad3-4e2a-8413-ffc7173a0c96,55,North,34,Standard,52,3,71.23,100,1
75938f5a-b40b-4353-a96b-e9034e09c596,44,West,23,Basic,70,1,22,100,0
956abfdf-bf4e-4e46-9204-79cedba0c89e,19,South,5,Standard,39,0,54.9,80.85907830245425,0
76b90472-7470-424c-b9f6-b641063ff61e,52,West,45,Premium,42,1,95.91,100,0
b400a5e1-dfcb-421b-a37c-db55c596fab7,37,West,54,Standard,53,2,72.14,100,0
df1e04cb-ca34-4e3c-af58-9a8167c5b29b,57,South,5,Basic,40,3,32.19,68.90425560226872,1
b432ece9-76dc-46b5-a076-aed65ed3e00e,46,West,1,Basic,82,3,26.98,22.154359074013122,0
a0970ff4-dc42-4980-8059-5e29a226a75b,52,South,5,Basic,93,2,31.44,23.506858578838607,0
b0d508a9-e4b8-4e89-a287-729e12194d94,42,South,29,Basic,25,2,20.77,100,0
4bed523c-085f-44d1-87ea-651b5539562b,59,South,53,Premium,52,3,101.09,100,1
b2b3bb39-4510-4aad-80bd-44c06d07ee0b,29,East,17,Basic,69,0,25.39,81.28442603562402,1
93423b4f-8add-46f9-9ccc-e19ff2335074,33,East,14,Premium,70,3,114.45,81.87068825119073,1
af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,65,East,26,Standard,79,1,78.86,97.10089341981221,0
55f01600-e17f-448d-9ed6-270514b9bb4d,42,East,12,Standard,57,1,43.39,76.50741430278234,1
83c5c510-0e08-4343-aea7-7ea8bc5ad195,31,South,33,Premium,81,0,98.17,100,1
5d2e7b90-acb6-4e81-a8f6-0796f200a32c,30,West,26,Basic,53,3,16.21,100,1
620956a8-1c68-4db0-8d33-3496e3528539,33,South,12,Basic,89,5,24.52,60.73588109337423,1
0a76bd91-9e7f-47a7-b721-5daa5d975cdc,28,South,26,Premium,97,2,102.06,72.16255991539668,1
a5eea4a2-2cde-431f-9dce-8d9b5d96120d,33,East,14,Premium,22,0,85.59,100,1
8f8dd995-1127-4cb2-b472-99b68f0ce422,26,East,55,Premium,63,1,113.69,100,0
236e9007-3468-4b6e-8609-0b78b5971e43,29,South,9,Premium,19,1,109.93,100,0
8a257159-3d17-4879-95bd-f39efb334e61,25,North,23,Premium,59,1,105.94,100,0
bcc4f087-7a7e-4c31-a627-61671d121daf,41,South,38,Premium,77,0,101.08,100,1
df02774d-9482-442f-8095-3c13f06bffa4,40,North,35,Standard,2,3,62.83,100,1
c0cffa73-35b5-4ec5-b3ed-8f33f587d26d,57,East,48,Premium,55,1,114.74,100,0
5209eaab-39b6-410e-82c9-6b28beb96a4a,47,East,39,Standard,78,1,49.58,100,0
80e9b300-4471-4067-a5de-f08e5a4b4fdb,60,West,20,Standard,24,4,70.28,100,1
0df1172a-46f2-4f38-ac45-1540ae2356f3,46,North,40,Basic,30,0,34.13,100,1
73d12f3e-5860-44f4-9f70-b9511038f676,44,West,18,Basic,1,0,12.55,100,1
d45e087f-86d4-4ba8-805f-08927c795dd9,50,West,57,Standard,86,2,76.62,100,0
882ae449-b5b7-4c24-b85c-a87b1f69e2b1,26,West,46,Basic,59,0,19.32,100,0
e6426f0b-8869-472a-934c-0a09ada59cb2,33,North,10,Standard,89,2,63.46,32.72753941207936,0
5e3ece60-9ef6-499f-b3b4-daf34ad1d634,41,South,18,Standard,26,1,51.95,100,0
b177116d-f203-4633-ac5d-d02dccc67ffd,55,West,49,Basic,6,3,10.92,100,0
e214d458-f0dd-4de0-ba63-bde0cf0d3f06,21,West,15,Premium,4,1,95.55,100,0
e24c724b-e453-44c2-b037-f0b710ccf85f,66,South,2,Basic,30,0,27.59,81.74304030321223,0
6403c4bc-1486-4c2d-9659-ddcc75373d14,24,North,25,Basic,0,0,13.7,100,1
f5504c52-49d2-4ac0-adc6-9c90e5dfc7af,50,North,29,Standard,54,2,53.86,100,0
2a2e1e6a-1bff-46f4-93b2-d1abf4e580aa,43,South,9,Basic,98,0,23.26,36.63260159131647,1
25e050f6-b273-493c-9cad-a48a46a42ee1,39,North,1,Basic,19,2,30.61,88.30660796600847,1
344a21b7-dfff-4cea-a687-0a987f0f6662,33,East,18,Standard,49,2,74.69,100,0
05cf079e-a095-4c4d-b3bd-2348854bc8fa,34,West,56,Standard,94,2,53.81,100,0
aeb1fcd3-f836-4a87-aaa2-25714b0d2716,56,North,39,Standard,89,1,67.32,100,0
7951d52b-21cc-4ba7-ae85-4c728a9b7b20,42,North,50,Basic,79,2,36.31,100,0
bcda835f-71a0-4ff8-ab8d-a34058c158e2,48,North,36,Standard,43,2,61.31,100,1
3066478c-4aa0-4842-857f-dd20a50a0a29,47,South,47,Standard,9,1,72.8,100,0
cd4f2875-df2d-4f20-85a4-3113101d759e,65,East,11,Standard,6,2,47.8,100,0
8505d91d-f28b-4fb9-95bf-1edb3b79da1e,33,East,53,Standard,31,0,63.73,100,0
9425fc3a-6964-4112-95fc-0f2ba50939f1,25,West,51,Basic,40,1,19.71,100,1
c96d525e-a563-4cf4-a7df-eb9257c13f7e,42,West,37,Standard,54,2,76.39,100,1
aa757eeb-97e6-42d6-bc74-38955388d128,47,East,3,Standard,55,0,51.47,65.78139245385675,0
8c68720e-d787-463d-87b8-f95cb265a6c2,35,East,26,Basic,51,2,16,100,0
913767ab-4dd8-4715-b53f-f3e271fc5136,44,West,6,Standard,79,1,78.01,21.777714392868056,0
4e7674e9-ca12-4a49-a5f5-cdc821c7c0f6,25,North,18,Basic,9,3,22.07,100,1
3a0e618f-428f-4941-8a0d-72ce2bf6f6c4,19,East,46,Premium,89,1,111.13,100,0
49c3f48b-f881-4f18-9f34-fd6c7bf75b57,66,West,50,Standard,43,1,63.62,100,0
25f98046-0c1d-480e-9873-9636c50e5194,48,East,9,Standard,13,1,48.18,100,0
f4ca6e70-74b7-49ec-88cd-42c05a66219e,45,West,34,Basic,69,0,12.73,100,0
29298691-ec93-443d-9e5e-8cfe2a96c526,64,South,8,Basic,83,2,17.94,40.77186305952077,0
2ea9ef6c-4905-4b93-890a-83b4b639529e,44,North,35,Basic,14,2,36.49,100,0
b546c5c0-d6de-40c5-ace4-599df92408c3,27,South,26,Basic,96,2,31.1,75.68567769612562,0
cb618d75-aa96-4dfb-a79b-265ab15f3994,42,West,13,Basic,64,0,25.53,75.94042791,1
1dee4b6d-3ce7-4d1e-a947-fd26274ac7a7,22,North,43,Standard,62,0,70.21,100,0
931414e8-510e-441f-be67-e8e90a88e6ca,41,West,27,Premium,37,3,98.75,100,1
5ea2d56b-42aa-4bc7-b0de-13fc2060917a,28,East,2,Standard,18,1,63.33,100,0
b506c24d-8fff-49f7-b485-0fcd2f3b2b18,58,East,5,Premium,98,2,99.7,19.161327526980628,0
fa5fafdb-5123-49fa-aa61-b32f08e1624e,51,North,9,Premium,39,1,86.88,62.17087688570537,1
72cc3fc5-5f77-4a7a-a5df-ac0758065bae,35,East,14,Basic,18,1,26.88,100,1
889cd33d-299f-4f30-b9b8-1e658a34b26b,69,East,20,Premium,51,2,83.08,81.68158851767762,0
06617f95-eba1-4fa8-9f19-f85b4d330569,35,North,52,Basic,88,2,28.27,100,1
c4bd9b59-7fd9-496f-ae5a-88566791659c,64,North,29,Standard,63,1,67.41,100,1
ed850a6d-7542-4851-b2a2-4da42537e0d6,36,East,58,Standard,84,3,55.45,100,0
f85bc2d3-0119-4e6d-a7f3-1b7851f9cd77,35,East,9,Basic,7,2,17.2,100,1
81e58eee-f9c0-4d4d-8bd0-3267bd0e01ce,54,East,51,Basic,85,5,16.51,100,0
4ba99d78-b498-45d0-a5b1-c79954cecee7,19,West,30,Basic,41,1,35.31,100,0
f83811c5-4a32-4d2a-a55e-c749795235ad,34,South,50,Standard,14,2,69.52,100,0
fe7b178d-fb0e-4c28-8110-bcfef1aa9ba0,29,East,16,Standard,72,1,48.65,89.70511559284475,1
ccb1063d-25a7-4338-aab9-278d92dfcf99,41,East,41,Basic,82,2,27.25,100,0
ec1b55dd-e829-46cf-ba81-d86090b3032d,55,South,15,Standard,53,2,70.69,87.69627960860096,1
1cc0b764-b06b-4fca-96b4-05d7712dd406,39,West,49,Basic,10,2,21.62,100,0
0a42be3f-e671-4582-ba9e-8394bb4ccb14,22,South,24,Premium,93,2,99.07,80.76693683426498,1
1deb979d-8d0b-46d7-ad91-f45623b13ebd,66,West,56,Premium,21,0,105.71,100,0
9e15ebcc-66d1-47f6-8659-010a4ede79b6,59,North,1,Premium,42,1,110.36,85.75064639169304,0
5b7e24ca-722b-4439-b869-d3c9d743b5a8,25,East,41,Basic,79,1,25.21,100,0
9bafcc20-0e16-4f3f-938c-c0ca17acd7e9,31,East,2,Premium,84,1,113.21,42.916654352700796,1
86c45e42-955b-4346-b1f5-5560a42d10f5,68,West,59,Basic,82,3,23.76,100,0
c4605896-ef87-4f0d-8802-2f8e38de6b6e,48,South,16,Basic,93,1,14.39,50.07384966394179,1
15661feb-05c5-4f8d-b21a-6c3f47263c24,44,South,6,Standard,0,2,51.43,100,0
ad5406bc-7209-4a7b-9975-a56289d56357,35,North,48,Premium,34,4,114.59,100,1
f9d09e26-165e-45b5-b526-d3b0abeb35d1,59,South,40,Standard,39,3,74.39,100,0
7d8f2350-31c7-4a44-a4f8-f226830481c2,38,South,19,Standard,49,1,55.76,100,0
82f552c8-9ae6-4149-9a69-78cf51589375,51,West,19,Basic,6,1,24.6,100,1
aab133ba-e88f-4ab5-8e59-22e9f182cdf7,57,West,46,Standard,48,1,40.92,100,0
b74966cb-25df-48fa-a5c6-5c7b5c6ebf5a,62,North,41,Basic,53,3,27.69,100,1
62d846d0-5ea0-41cd-ad79-d8bfda92e740,55,West,52,Basic,70,1,28.08,100,0
584cb0f7-48de-48be-831e-ef965f71dcc4,35,East,38,Standard,3,1,68.19,100,1
72114575-fa3e-4d03-8ede-ae5f59f2674c,46,East,38,Standard,85,1,59.89,100,0
3737cc38-166c-4d33-8f9f-dc15dfd23d15,26,West,19,Basic,29,1,15.38,100,1
bdd4c1f2-71b8-4ce0-a347-2e25ba5498fd,49,East,8,Premium,55,1,82.56,63.68038542605762,0
7147f758-cdbe-4548-aa65-66e8fe1ad905,66,South,40,Basic,51,2,16.6,100,0
ba5e4066-ce40-424a-a9ee-29f449e3eb48,37,South,7,Standard,3,3,68.85,100,0
ba85e403-6c80-444b-a5d1-36e2f8698e93,40,South,11,Basic,82,2,37.38,49.79792265204288,1
d5e4157d-23ba-4528-aa08-9aa0e57c5c02,46,North,14,Standard,85,1,72.87,65.02965683807511,1
24c58b47-1609-44d1-9912-509096516ec2,26,South,38,Standard,74,0,52.01,100,0
fd06a179-7980-4efa-8da0-8e483531518a,59,East,11,Basic,37,2,38.86,87.54890730118245,1
55dddf38-fc94-44ae-867a-211ade162c17,25,East,29,Basic,71,1,35.22,100,1
9736bb4f-f5c8-4e3c-aee3-1d4710ecf6ae,50,North,18,Basic,6,3,14.08,100,0
01b1c626-16a4-4bfa-a032-9ee6c190b0cf,23,South,47,Standard,90,3,78.29,100,0
45f8e14d-ea16-4e6e-a388-ca3268d26992,68,East,53,Standard,82,3,70.71,100,1
764d7e7c-8e49-40f9-acc5-c9de6a1d9731,52,East,59,Standard,24,4,67.14,100,0
ea350f17-c157-4761-9162-f6dbb5d2bf7f,26,North,35,Basic,1,1,13.73,100,0
d5108bc0-2f9e-4ddb-b302-8b32230da680,68,West,7,Premium,10,0,90.45,100,1
7d9704fe-8dca-4908-8a1a-421961bba5fb,27,West,49,Basic,61,3,29.26,100,0
4d4f6814-d385-4240-92a2-f8390acfc6ac,18,East,57,Standard,66,2,70,100,0
7e7d5e88-4dcd-4534-95d0-3545d5a76023,47,North,48,Basic,34,2,28.14,100,0
397a284f-76a4-479b-bd67-34588f2d0b17,32,North,52,Basic,13,2,29.62,100,0
276e1d67-00a0-486e-8a8d-5d5a06defca8,46,South,16,Standard,86,1,48.15,72.93230534863518,1
a3fb6d0b-f4be-48b4-8cd7-e6f7433ecd2c,36,West,30,Standard,26,5,55.08,100,0
1fca0f16-78f8-455f-a2f5-a68bd590f435,33,West,59,Premium,93,0,103.51,100,0
49a5fd0d-e487-4ab3-aa79-4de7a7604977,36,South,60,Basic,14,1,27.65,100,0
e8239943-7dec-4605-adeb-57f96acac954,52,West,56,Premium,99,0,95.57,100,0
07480379-3ea7-4419-a510-af65b0167db8,36,West,18,Premium,78,4,101.56,66.26642580565903,0
7e388a19-46f7-420a-83c4-95061e8e06ed,49,East,12,Basic,18,2,19.99,100,1
9950f11a-1114-40da-b87a-e6defe8c9aab,69,North,18,Standard,9,1,49.89,100,0
7b011fdd-94c0-49e0-9c9c-4570bedd62a7,60,North,14,Basic,62,1,30.8,69.79921324380018,1
42067d80-de4b-4b12-afa2-2f9290c97f00,39,East,41,Premium,43,0,110.06,100,0
f9690579-79dd-4dd4-af97-fbd2a0c45942,64,West,4,Standard,44,0,74.1,84.50520903087974,1
5f8a2e3c-1e9d-495b-917a-d9bdb1ba0bea,22,North,60,Standard,61,5,53.01,100,0
047dd583-9344-4b2f-bba3-16688334e524,24,East,56,Standard,49,1,43.25,100,0
94e74f26-29b0-4b37-8271-0779d864465a,37,South,4,Standard,9,2,68.53,100,1
7606fa34-51d6-4f11-a569-3e130efa8993,20,East,49,Basic,55,3,31.42,100,0
5b7d9d2d-22af-4503-b17a-ff6de0d96670,56,West,50,Standard,38,5,58.13,100,0
5c75352c-45cd-496b-8d8a-16f329ce9bfa,57,South,43,Standard,22,1,72.65,100,1
f4852088-e97f-4025-a2e1-17986b65450b,67,North,50,Standard,53,3,71.3,100,0
4aaa7f99-4a34-441e-8c78-947b5b21c9f0,49,North,12,Premium,21,2,86.01,100,0
13aae9c8-efb2-48fd-a391-ffdb8794ac7e,66,East,57,Basic,43,2,35.41,100,1
a0c69223-c435-4252-b19d-d940838cc137,65,East,48,Basic,14,1,11.29,100,0
99487f82-1831-4802-83c2-aee62ee94ed9,67,North,12,Basic,40,2,37.48,92.01078810855645,1
52965cf3-8b30-4b4c-aac9-6b60c0ac430a,63,South,41,Basic,99,3,12.5,100,0
d85195ac-d3aa-4b27-90f3-2ab5df586eff,51,West,2,Basic,24,1,35.97,100,1
457e55cb-4d13-4338-8cc4-c0a9af5a01cc,52,South,22,Standard,58,1,41.02,99.96687621677485,0
5cce495d-b037-4c52-b2ad-ffa6af793d4a,59,South,33,Standard,76,0,44.72,100,0
5a0461c9-947d-4fcf-88cf-c53d188889ce,27,West,10,Standard,77,0,60.77,57.32012826831979,0
230f1e69-034d-42fd-a4ca-abcbd2c4c286,58,East,42,Standard,85,0,48.56,100,1
c75ff368-5f7d-4bb1-880a-fe9f84a6d693,39,South,21,Basic,73,2,14.27,97.40648158802433,1
ebc095f5-571e-4230-a978-78c17c2257a0,62,North,28,Standard,16,2,64.95,100,0
37c6bc5d-1a38-4e8e-a9bc-4734e92966be,69,South,37,Standard,78,2,75.77,100,0
d4e20134-389a-44fd-80dd-b3862790e92f,40,North,42,Basic,17,0,11.66,100,0
8f040721-e5a5-429e-8b8c-1d76303c1503,66,North,26,Basic,11,0,26.17,100,0
f3d6b9f2-d4d7-40ca-b08d-16769d09a404,69,North,39,Standard,30,1,48.99,100,1
b6697d0a-8837-4bbc-9898-06fd86912efe,43,North,56,Basic,20,0,13.29,100,0
cd75e6de-c19d-4186-b3c7-a1a88d15baef,66,North,41,Basic,95,0,17.96,100,0
ea8104ad-75e2-42fa-aad7-34531d2cec89,24,West,28,Premium,13,1,96.84,100,1
21986e3c-d19f-4f31-9dd7-3f1f138ef8cc,51,South,58,Basic,85,2,11.04,100,0
592448ee-7ac1-44f9-8472-f9f6ec6494e0,38,South,59,Standard,38,0,57.84,100,0
23966b83-5cd1-4b22-b0e8-b2fa4fc34759,46,East,20,Basic,93,2,24.39,58.24172705973801,0
fcd2280e-e3c5-4ba8-b122-d7a0d12972d3,46,North,4,Standard,39,0,68.53,96.86096151367698,1
f859396d-c37a-4ab0-85eb-43c898ff805c,67,North,47,Basic,22,2,25.4,100,0
4dffc9aa-b5bb-4bce-ac15-c4ad57904515,52,North,39,Basic,42,2,28.59,100,0
1e5c5da8-d087-4dcb-be94-f1cb075cc8eb,54,North,35,Standard,34,1,65.24,100,0
b1b9fd9d-db58-4dd9-a0f3-6e9238ec71aa,62,East,31,Basic,73,1,26.71,100,1
4eb39f63-3a00-483e-b023-dbc32471a957,23,North,24,Basic,13,2,16.94,100,1
fb29ff36-2155-4ba8-b5b8-23e420168e6d,58,West,52,Premium,65,2,97.65,100,0
c355853e-b0d9-451c-acc0-067f141f746e,51,West,59,Standard,1,0,77.7,100,0
04d07f29-13e6-45fd-9c99-d366c8b62c18,59,East,4,Basic,47,4,21.99,76.80726943337685,1
6e663c0a-c1e0-44a1-bbf8-20f6c6523c3d,20,South,15,Standard,25,3,50.09,100,0
08651a6e-1b99-4b83-b244-0f070ae263e0,59,West,37,Basic,8,4,26.55,100,0
97da64cb-8373-4f49-a8e7-ebe3cb05aa14,21,East,25,Standard,38,4,76.31,100,0
e8956041-1e71-4fa9-b815-c7df0f2c01b7,52,East,11,Standard,22,1,46.58,100,0
4d38a8d0-10f5-4651-8b14-7f1f40c56cf6,34,North,50,Basic,56,2,28.17,100,1
18b475b1-c12a-44f4-82a1-3629aae6f1a1,37,East,8,Standard,16,3,45.76,100,0
9a0f09e9-eb8b-4c11-9fb0-ef34c8497436,67,West,6,Basic,55,1,25.63,64.47705820763008,1
3334cd07-e6b3-4561-966d-273534952c00,28,South,12,Standard,29,2,69.75,98.6686222,0
077d8688-59fe-4c45-abac-7bf82f4ddc9b,54,North,58,Premium,89,0,110.41,100,0
bf06d520-d88a-417b-a543-38df173d5030,36,East,5,Premium,62,4,108.1,65.33049176131865,1
946a95a6-f2e4-41af-8702-1755f11cc0a4,19,South,18,Standard,42,4,50.21,100,0
daea544a-291a-4905-9a29-fe6b590bd0c6,56,West,45,Standard,91,4,43.31,100,1
9ceab67b-ba82-454a-87e2-a618802993b1,64,North,16,Basic,5,0,13.41,100,0
117e894e-91fa-41c7-8141-bb373de814ac,37,West,52,Standard,80,1,62.93,100,0
c363f61f-9400-4191-91d0-6bcd195efd72,64,South,28,Basic,47,3,37.44,100,1
b73f6e64-378d-4f8d-8761-f9da039479c1,21,West,8,Premium,40,0,103.18,92.64576904,0
2bf95861-4827-4440-b6d9-fe1731094211,26,East,46,Standard,16,1,65.01,100,1
011bb348-8981-4f35-8107-50bce6d33572,25,East,1,Basic,90,2,26.71,0,1
ec9a799e-1943-4791-b9b0-7ec4f93c8859,43,West,6,Standard,74,2,77.14,40.498718284824385,1
d9ee9678-8112-40ff-aba4-646336c9b657,60,North,45,Premium,2,1,86.95,100,1
b2b8d698-5dd0-455c-b986-f498b52f80c9,59,South,60,Premium,30,0,82.87,100,0
ac6c2e1b-708d-4094-af64-672f96e1a522,18,East,59,Basic,36,2,34.31,100,1
d5b1a96a-2e4c-46e2-9b79-9e6bf52ef4a6,54,North,17,Basic,57,2,38.48,100,1
6c914882-612e-43c7-bb36-8cf45ad5a309,59,East,41,Standard,76,1,49,100,0
685707ac-3a40-4e39-83a5-f42136daa93a,33,East,54,Standard,14,0,45.79,100,0
5074ac13-fc0f-44cd-82eb-baa21ce370ed,45,South,33,Basic,71,1,25.97,100,1
850cddfd-1c3d-4e19-b745-55601fa54251,18,East,28,Premium,45,2,108.54,100,0
5c7ae8ef-c324-4e35-beed-cc6522cb2720,25,North,42,Basic,34,0,17.39,100,0
b8ddf15d-8ea0-45f0-89cc-253fb4693ec4,52,East,1,Premium,65,0,107.73,50.887121948033936,0
7e63f654-53ff-4f1f-950e-33880a6552a5,21,North,56,Basic,80,4,19.09,100,0
74fa65ce-489a-427e-a281-03f01d9fff25,29,South,25,Standard,12,3,57.11,100,0
afe2487f-4fdf-4f5d-bc75-ed5399b32070,28,West,24,Premium,53,1,86.76,100,1
39d2d74a-71a7-4782-9751-af9cf9e6debb,69,South,36,Standard,57,1,56.18,100,0
fc267da6-4a64-4fc1-a843-a5c38dcd6e9b,41,East,38,Basic,30,3,22.69,100,0
db558642-3054-466b-ad8e-e559daf93e99,38,South,3,Premium,13,0,114.83,86.08982663894452,0
cd6c78dd-d74f-4844-a50e-a3ec11d1e7d5,31,West,43,Standard,73,1,44.91,100,0
5e10a3a0-addb-4943-b067-ad8279c5f45a,34,West,20,Standard,83,4,48.55,79.18226422815142,0
ac95adb1-ffac-44fd-8345-eeda2de66d5b,32,North,40,Premium,53,0,84.64,100,1
65787d0c-1aec-4b70-ac0e-73077ddcaaf6,47,West,16,Standard,73,2,62.51,82.84288125727707,1
ad3053ce-a896-4e70-85cd-338470249792,23,North,47,Standard,44,0,56.43,100,0
65125d2e-24b3-4c8e-9e85-0f8015c2f297,41,South,10,Standard,43,5,57.31,85.22786295919542,1
fa42156e-972e-423e-b1ed-f3d3668f5032,54,South,30,Basic,40,1,29.56,100,1
e476231a-ecdf-4364-bdce-7f651a0a7680,41,East,24,Basic,82,1,37.78,76.12122537112629,1
5d1c1906-1090-4c9d-ab31-71dcfa549893,23,South,29,Standard,47,0,61.48,100,0
334477eb-56b0-4052-b2f7-5350f9a732dc,54,South,57,Basic,49,0,12.13,100,1
677f7c73-fd9b-4af3-9812-5123984f5a56,45,South,44,Standard,60,4,54.98,100,0
6cb96a2c-d68e-41f0-bb9d-58321f6d5768,37,West,23,Basic,86,0,31.29,81.18137342625242,1
c3cb0c28-474c-4a29-bfc5-ae23b9a6bd75,54,East,43,Basic,52,1,19.38,100,1
97f971d5-94f8-4e6c-8416-c07cb6a787b1,38,West,56,Standard,38,2,73.7,100,0
cd0d4d73-ca1c-4218-819d-11c545e18b77,33,South,31,Basic,29,3,31.47,100,1
5b29317a-6675-45e2-b177-3294a4d21eae,34,East,59,Standard,81,2,56.47,100,0
f33c4c36-9a69-4cad-aaab-583079cfc04f,27,West,14,Standard,73,1,58.99,70.03219311678764,1
82ec0fc3-7c0a-4867-bcce-521367899d92,48,West,6,Standard,44,0,71.2,83.77908269273111,0
7462f144-c49b-4e62-a5ba-4f0347656069,53,East,5,Premium,47,1,92.17,61.93795923,0
7d457a09-402d-45e8-9f47-d9021ba84a91,20,West,36,Premium,69,3,83.41,100,1
f14152c7-a0dc-4c7d-bb17-23197f4d55b9,48,West,16,Basic,85,1,27.31,53.64531018511063,0
bce05a63-197f-4b8d-879b-f5e62275b1e2,69,South,12,Basic,0,1,16.7,100,1
7f85c4e7-1177-4f21-948f-5ba30d87bc72,34,South,15,Premium,97,0,104.14,47.128658534324856,1
2dd93719-f8d9-4f33-86d9-03c0ad987301,29,East,10,Premium,29,2,81.81,100,1
53b3618b-ade0-4648-9ac6-030661f43c2b,59,South,41,Basic,0,4,19.12,100,0
9f8c2c51-9f39-46a5-8d81-31f52719bfdb,37,North,12,Standard,12,2,66.27,100,1
a93c9413-1396-4289-829a-988f18a95210,32,East,34,Basic,16,2,33.05,100,1
7e000029-c47f-4b05-851b-5f38c0697f1d,18,East,3,Basic,79,1,29.24,26.70955704757615,1
4b26f0a3-33b1-4ca4-b74d-34f5caf07226,47,North,21,Premium,54,1,83.56,97.52748008825348,0
813a3aa5-7d81-4c21-bf76-4fcea97ef131,62,West,31,Basic,22,2,29.44,100,0
cf3a2f8d-57f7-41e3-8add-397642fc7edf,46,South,59,Basic,3,1,28.01,100,1
04860bee-8bef-4a76-8a60-1b92dc137c04,44,West,52,Basic,99,0,38.46,100,0
fd9f45f4-0816-4739-8393-3447f3dc50bf,67,West,38,Standard,53,1,50.94,100,0
1e7f92ad-ea39-43ff-a14f-ea786e2f1d3b,26,West,15,Basic,21,0,17.24,100,0
da55f825-5086-4384-b33a-c54f62359144,43,East,39,Standard,98,3,65.79,100,0
09360f02-75ac-4819-b14b-5c03605797cf,65,West,27,Basic,69,0,34.68,100,0
a8cf2936-8e81-42f0-ad47-4c4f08697ffa,59,East,53,Standard,69,1,48.73,100,0
e27bb6c4-4d94-4434-8785-9c05dc409942,25,South,38,Premium,40,0,83.54,100,0
6e411e23-7dd1-4b8f-aa05-5b69b4c04bdf,28,South,55,Standard,67,1,57.35,100,1
639ac771-b739-428a-8ffd-5b7a226dd24f,61,North,2,Standard,96,3,55.89,17.688580060979813,1
91a07ef2-1c00-4554-8396-3bf97cc9d887,23,West,23,Basic,2,3,24.57,100,0
